config_id,split_id,true_label,pred_label,count
minkowski_p3_rigid_uniform_k5,11,0,0,3
minkowski_p3_rigid_uniform_k5,11,0,1,4
minkowski_p3_rigid_uniform_k5,11,1,0,2
minkowski_p3_rigid_uniform_k5,11,1,1,9
minkowski_p3_rigid_uniform_k5,12,0,0,5
minkowski_p3_rigid_uniform_k5,12,0,1,2
minkowski_p3_rigid_uniform_k5,12,1,0,3
minkowski_p3_rigid_uniform_k5,12,1,1,8
minkowski_p3_rigid_uniform_k5,13,0,0,2
minkowski_p3_rigid_uniform_k5,13,0,1,5
minkowski_p3_rigid_uniform_k5,13,1,0,1
minkowski_p3_rigid_uniform_k5,13,1,1,10
minkowski_p3_rigid_uniform_k5,14,0,0,3
minkowski_p3_rigid_uniform_k5,14,0,1,4
minkowski_p3_rigid_uniform_k5,14,1,0,0
minkowski_p3_rigid_uniform_k5,14,1,1,11
minkowski_p3_rigid_uniform_k5,15,0,0,4
minkowski_p3_rigid_uniform_k5,15,0,1,3
minkowski_p3_rigid_uniform_k5,15,1,0,2
minkowski_p3_rigid_uniform_k5,15,1,1,9
minkowski_p3_rigid_uniform_k5,16,0,0,1
minkowski_p3_rigid_uniform_k5,16,0,1,6
minkowski_p3_rigid_uniform_k5,16,1,0,2
minkowski_p3_rigid_uniform_k5,16,1,1,9
minkowski_p3_rigid_uniform_k5,17,0,0,4
minkowski_p3_rigid_uniform_k5,17,0,1,3
minkowski_p3_rigid_uniform_k5,17,1,0,4
minkowski_p3_rigid_uniform_k5,17,1,1,7
minkowski_p3_rigid_uniform_k5,18,0,0,4
minkowski_p3_rigid_uniform_k5,18,0,1,3
minkowski_p3_rigid_uniform_k5,18,1,0,0
minkowski_p3_rigid_uniform_k5,18,1,1,11
minkowski_p3_rigid_uniform_k5,19,0,0,3
minkowski_p3_rigid_uniform_k5,19,0,1,4
minkowski_p3_rigid_uniform_k5,19,1,0,2
minkowski_p3_rigid_uniform_k5,19,1,1,9
minkowski_p3_rigid_uniform_k5,20,0,0,3
minkowski_p3_rigid_uniform_k5,20,0,1,4
minkowski_p3_rigid_uniform_k5,20,1,0,5
minkowski_p3_rigid_uniform_k5,20,1,1,6
minkowski_p3_rigid_uniform_k5,21,0,0,4
minkowski_p3_rigid_uniform_k5,21,0,1,3
minkowski_p3_rigid_uniform_k5,21,1,0,3
minkowski_p3_rigid_uniform_k5,21,1,1,8
minkowski_p3_rigid_uniform_k5,22,0,0,3
minkowski_p3_rigid_uniform_k5,22,0,1,4
minkowski_p3_rigid_uniform_k5,22,1,0,4
minkowski_p3_rigid_uniform_k5,22,1,1,7
minkowski_p3_rigid_uniform_k5,23,0,0,7
minkowski_p3_rigid_uniform_k5,23,0,1,0
minkowski_p3_rigid_uniform_k5,23,1,0,5
minkowski_p3_rigid_uniform_k5,23,1,1,6
minkowski_p3_rigid_uniform_k5,24,0,0,3
minkowski_p3_rigid_uniform_k5,24,0,1,4
minkowski_p3_rigid_uniform_k5,24,1,0,2
minkowski_p3_rigid_uniform_k5,24,1,1,9
minkowski_p3_rigid_uniform_k5,25,0,0,4
minkowski_p3_rigid_uniform_k5,25,0,1,3
minkowski_p3_rigid_uniform_k5,25,1,0,4
minkowski_p3_rigid_uniform_k5,25,1,1,7
minkowski_p3_rigid_uniform_k5,26,0,0,3
minkowski_p3_rigid_uniform_k5,26,0,1,4
minkowski_p3_rigid_uniform_k5,26,1,0,4
minkowski_p3_rigid_uniform_k5,26,1,1,7
minkowski_p3_rigid_uniform_k5,27,0,0,1
minkowski_p3_rigid_uniform_k5,27,0,1,6
minkowski_p3_rigid_uniform_k5,27,1,0,7
minkowski_p3_rigid_uniform_k5,27,1,1,4
minkowski_p3_rigid_uniform_k5,28,0,0,5
minkowski_p3_rigid_uniform_k5,28,0,1,2
minkowski_p3_rigid_uniform_k5,28,1,0,2
minkowski_p3_rigid_uniform_k5,28,1,1,9
minkowski_p3_rigid_uniform_k5,29,0,0,5
minkowski_p3_rigid_uniform_k5,29,0,1,2
minkowski_p3_rigid_uniform_k5,29,1,0,4
minkowski_p3_rigid_uniform_k5,29,1,1,7
minkowski_p3_rigid_uniform_k5,30,0,0,2
minkowski_p3_rigid_uniform_k5,30,0,1,5
minkowski_p3_rigid_uniform_k5,30,1,0,2
minkowski_p3_rigid_uniform_k5,30,1,1,9
minkowski_p3_rigid_uniform_k5,31,0,0,4
minkowski_p3_rigid_uniform_k5,31,0,1,3
minkowski_p3_rigid_uniform_k5,31,1,0,4
minkowski_p3_rigid_uniform_k5,31,1,1,7
minkowski_p3_rigid_uniform_k5,32,0,0,6
minkowski_p3_rigid_uniform_k5,32,0,1,1
minkowski_p3_rigid_uniform_k5,32,1,0,5
minkowski_p3_rigid_uniform_k5,32,1,1,6
minkowski_p3_rigid_uniform_k5,33,0,0,3
minkowski_p3_rigid_uniform_k5,33,0,1,4
minkowski_p3_rigid_uniform_k5,33,1,0,6
minkowski_p3_rigid_uniform_k5,33,1,1,5
minkowski_p3_rigid_uniform_k5,34,0,0,4
minkowski_p3_rigid_uniform_k5,34,0,1,3
minkowski_p3_rigid_uniform_k5,34,1,0,1
minkowski_p3_rigid_uniform_k5,34,1,1,10
minkowski_p3_rigid_uniform_k5,35,0,0,4
minkowski_p3_rigid_uniform_k5,35,0,1,3
minkowski_p3_rigid_uniform_k5,35,1,0,4
minkowski_p3_rigid_uniform_k5,35,1,1,7
minkowski_p3_rigid_uniform_k5,36,0,0,5
minkowski_p3_rigid_uniform_k5,36,0,1,2
minkowski_p3_rigid_uniform_k5,36,1,0,3
minkowski_p3_rigid_uniform_k5,36,1,1,8
minkowski_p3_rigid_uniform_k5,37,0,0,3
minkowski_p3_rigid_uniform_k5,37,0,1,4
minkowski_p3_rigid_uniform_k5,37,1,0,1
minkowski_p3_rigid_uniform_k5,37,1,1,10
minkowski_p3_rigid_uniform_k5,38,0,0,3
minkowski_p3_rigid_uniform_k5,38,0,1,4
minkowski_p3_rigid_uniform_k5,38,1,0,4
minkowski_p3_rigid_uniform_k5,38,1,1,7
minkowski_p3_rigid_uniform_k5,39,0,0,4
minkowski_p3_rigid_uniform_k5,39,0,1,3
minkowski_p3_rigid_uniform_k5,39,1,0,3
minkowski_p3_rigid_uniform_k5,39,1,1,8
minkowski_p3_rigid_uniform_k5,40,0,0,5
minkowski_p3_rigid_uniform_k5,40,0,1,2
minkowski_p3_rigid_uniform_k5,40,1,0,3
minkowski_p3_rigid_uniform_k5,40,1,1,8
minkowski_p3_rigid_uniform_k5,41,0,0,5
minkowski_p3_rigid_uniform_k5,41,0,1,2
minkowski_p3_rigid_uniform_k5,41,1,0,4
minkowski_p3_rigid_uniform_k5,41,1,1,7
minkowski_p3_rigid_uniform_k5,42,0,0,6
minkowski_p3_rigid_uniform_k5,42,0,1,1
minkowski_p3_rigid_uniform_k5,42,1,0,4
minkowski_p3_rigid_uniform_k5,42,1,1,7
minkowski_p3_rigid_uniform_k5,43,0,0,3
minkowski_p3_rigid_uniform_k5,43,0,1,4
minkowski_p3_rigid_uniform_k5,43,1,0,3
minkowski_p3_rigid_uniform_k5,43,1,1,8
minkowski_p3_rigid_uniform_k5,44,0,0,2
minkowski_p3_rigid_uniform_k5,44,0,1,5
minkowski_p3_rigid_uniform_k5,44,1,0,6
minkowski_p3_rigid_uniform_k5,44,1,1,5
minkowski_p3_rigid_uniform_k5,45,0,0,4
minkowski_p3_rigid_uniform_k5,45,0,1,3
minkowski_p3_rigid_uniform_k5,45,1,0,4
minkowski_p3_rigid_uniform_k5,45,1,1,7
minkowski_p3_rigid_uniform_k5,46,0,0,2
minkowski_p3_rigid_uniform_k5,46,0,1,5
minkowski_p3_rigid_uniform_k5,46,1,0,3
minkowski_p3_rigid_uniform_k5,46,1,1,8
minkowski_p3_rigid_uniform_k5,47,0,0,2
minkowski_p3_rigid_uniform_k5,47,0,1,5
minkowski_p3_rigid_uniform_k5,47,1,0,4
minkowski_p3_rigid_uniform_k5,47,1,1,7
minkowski_p3_rigid_uniform_k5,48,0,0,3
minkowski_p3_rigid_uniform_k5,48,0,1,4
minkowski_p3_rigid_uniform_k5,48,1,0,1
minkowski_p3_rigid_uniform_k5,48,1,1,10
minkowski_p3_rigid_uniform_k5,49,0,0,3
minkowski_p3_rigid_uniform_k5,49,0,1,4
minkowski_p3_rigid_uniform_k5,49,1,0,5
minkowski_p3_rigid_uniform_k5,49,1,1,6
minkowski_p3_rigid_uniform_k7,0,0,0,4
minkowski_p3_rigid_uniform_k7,0,0,1,3
minkowski_p3_rigid_uniform_k7,0,1,0,3
minkowski_p3_rigid_uniform_k7,0,1,1,8
minkowski_p3_rigid_uniform_k7,1,0,0,3
minkowski_p3_rigid_uniform_k7,1,0,1,4
minkowski_p3_rigid_uniform_k7,1,1,0,3
minkowski_p3_rigid_uniform_k7,1,1,1,8
minkowski_p3_rigid_uniform_k7,2,0,0,4
minkowski_p3_rigid_uniform_k7,2,0,1,3
minkowski_p3_rigid_uniform_k7,2,1,0,6
minkowski_p3_rigid_uniform_k7,2,1,1,5
minkowski_p3_rigid_uniform_k7,3,0,0,4
minkowski_p3_rigid_uniform_k7,3,0,1,3
minkowski_p3_rigid_uniform_k7,3,1,0,1
minkowski_p3_rigid_uniform_k7,3,1,1,10
minkowski_p3_rigid_uniform_k7,4,0,0,4
minkowski_p3_rigid_uniform_k7,4,0,1,3
minkowski_p3_rigid_uniform_k7,4,1,0,4
minkowski_p3_rigid_uniform_k7,4,1,1,7
minkowski_p3_rigid_uniform_k7,5,0,0,1
minkowski_p3_rigid_uniform_k7,5,0,1,6
minkowski_p3_rigid_uniform_k7,5,1,0,2
minkowski_p3_rigid_uniform_k7,5,1,1,9
minkowski_p3_rigid_uniform_k7,6,0,0,4
minkowski_p3_rigid_uniform_k7,6,0,1,3
minkowski_p3_rigid_uniform_k7,6,1,0,1
minkowski_p3_rigid_uniform_k7,6,1,1,10
minkowski_p3_rigid_uniform_k7,7,0,0,4
minkowski_p3_rigid_uniform_k7,7,0,1,3
minkowski_p3_rigid_uniform_k7,7,1,0,5
minkowski_p3_rigid_uniform_k7,7,1,1,6
minkowski_p3_rigid_uniform_k7,8,0,0,4
minkowski_p3_rigid_uniform_k7,8,0,1,3
minkowski_p3_rigid_uniform_k7,8,1,0,4
minkowski_p3_rigid_uniform_k7,8,1,1,7
minkowski_p3_rigid_uniform_k7,9,0,0,3
minkowski_p3_rigid_uniform_k7,9,0,1,4
minkowski_p3_rigid_uniform_k7,9,1,0,1
minkowski_p3_rigid_uniform_k7,9,1,1,10
minkowski_p3_rigid_uniform_k7,10,0,0,4
minkowski_p3_rigid_uniform_k7,10,0,1,3
minkowski_p3_rigid_uniform_k7,10,1,0,3
minkowski_p3_rigid_uniform_k7,10,1,1,8
minkowski_p3_rigid_uniform_k7,11,0,0,2
minkowski_p3_rigid_uniform_k7,11,0,1,5
minkowski_p3_rigid_uniform_k7,11,1,0,1
minkowski_p3_rigid_uniform_k7,11,1,1,10
minkowski_p3_rigid_uniform_k7,12,0,0,5
minkowski_p3_rigid_uniform_k7,12,0,1,2
minkowski_p3_rigid_uniform_k7,12,1,0,2
minkowski_p3_rigid_uniform_k7,12,1,1,9
minkowski_p3_rigid_uniform_k7,13,0,0,1
minkowski_p3_rigid_uniform_k7,13,0,1,6
minkowski_p3_rigid_uniform_k7,13,1,0,1
minkowski_p3_rigid_uniform_k7,13,1,1,10
minkowski_p3_rigid_uniform_k7,14,0,0,3
minkowski_p3_rigid_uniform_k7,14,0,1,4
minkowski_p3_rigid_uniform_k7,14,1,0,0
minkowski_p3_rigid_uniform_k7,14,1,1,11
minkowski_p3_rigid_uniform_k7,15,0,0,3
minkowski_p3_rigid_uniform_k7,15,0,1,4
minkowski_p3_rigid_uniform_k7,15,1,0,2
minkowski_p3_rigid_uniform_k7,15,1,1,9
minkowski_p3_rigid_uniform_k7,16,0,0,3
minkowski_p3_rigid_uniform_k7,16,0,1,4
minkowski_p3_rigid_uniform_k7,16,1,0,2
minkowski_p3_rigid_uniform_k7,16,1,1,9
minkowski_p3_rigid_uniform_k7,17,0,0,3
minkowski_p3_rigid_uniform_k7,17,0,1,4
minkowski_p3_rigid_uniform_k7,17,1,0,4
minkowski_p3_rigid_uniform_k7,17,1,1,7
minkowski_p3_rigid_uniform_k7,18,0,0,4
minkowski_p3_rigid_uniform_k7,18,0,1,3
minkowski_p3_rigid_uniform_k7,18,1,0,0
minkowski_p3_rigid_uniform_k7,18,1,1,11
minkowski_p3_rigid_uniform_k7,19,0,0,4
minkowski_p3_rigid_uniform_k7,19,0,1,3
minkowski_p3_rigid_uniform_k7,19,1,0,2
minkowski_p3_rigid_uniform_k7,19,1,1,9
minkowski_p3_rigid_uniform_k7,20,0,0,3
minkowski_p3_rigid_uniform_k7,20,0,1,4
minkowski_p3_rigid_uniform_k7,20,1,0,4
minkowski_p3_rigid_uniform_k7,20,1,1,7
minkowski_p3_rigid_uniform_k7,21,0,0,4
minkowski_p3_rigid_uniform_k7,21,0,1,3
minkowski_p3_rigid_uniform_k7,21,1,0,2
minkowski_p3_rigid_uniform_k7,21,1,1,9
minkowski_p3_rigid_uniform_k7,22,0,0,4
minkowski_p3_rigid_uniform_k7,22,0,1,3
minkowski_p3_rigid_uniform_k7,22,1,0,3
minkowski_p3_rigid_uniform_k7,22,1,1,8
minkowski_p3_rigid_uniform_k7,23,0,0,6
minkowski_p3_rigid_uniform_k7,23,0,1,1
minkowski_p3_rigid_uniform_k7,23,1,0,4
minkowski_p3_rigid_uniform_k7,23,1,1,7
minkowski_p3_rigid_uniform_k7,24,0,0,3
minkowski_p3_rigid_uniform_k7,24,0,1,4
minkowski_p3_rigid_uniform_k7,24,1,0,3
minkowski_p3_rigid_uniform_k7,24,1,1,8
minkowski_p3_rigid_uniform_k7,25,0,0,5
minkowski_p3_rigid_uniform_k7,25,0,1,2
minkowski_p3_rigid_uniform_k7,25,1,0,4
minkowski_p3_rigid_uniform_k7,25,1,1,7
minkowski_p3_rigid_uniform_k7,26,0,0,5
minkowski_p3_rigid_uniform_k7,26,0,1,2
minkowski_p3_rigid_uniform_k7,26,1,0,2
minkowski_p3_rigid_uniform_k7,26,1,1,9
minkowski_p3_rigid_uniform_k7,27,0,0,1
minkowski_p3_rigid_uniform_k7,27,0,1,6
minkowski_p3_rigid_uniform_k7,27,1,0,3
minkowski_p3_rigid_uniform_k7,27,1,1,8
minkowski_p3_rigid_uniform_k7,28,0,0,3
minkowski_p3_rigid_uniform_k7,28,0,1,4
minkowski_p3_rigid_uniform_k7,28,1,0,1
minkowski_p3_rigid_uniform_k7,28,1,1,10
minkowski_p3_rigid_uniform_k7,29,0,0,4
minkowski_p3_rigid_uniform_k7,29,0,1,3
minkowski_p3_rigid_uniform_k7,29,1,0,3
minkowski_p3_rigid_uniform_k7,29,1,1,8
minkowski_p3_rigid_uniform_k7,30,0,0,2
minkowski_p3_rigid_uniform_k7,30,0,1,5
minkowski_p3_rigid_uniform_k7,30,1,0,2
minkowski_p3_rigid_uniform_k7,30,1,1,9
minkowski_p3_rigid_uniform_k7,31,0,0,4
minkowski_p3_rigid_uniform_k7,31,0,1,3
minkowski_p3_rigid_uniform_k7,31,1,0,3
minkowski_p3_rigid_uniform_k7,31,1,1,8
minkowski_p3_rigid_uniform_k7,32,0,0,7
minkowski_p3_rigid_uniform_k7,32,0,1,0
minkowski_p3_rigid_uniform_k7,32,1,0,6
minkowski_p3_rigid_uniform_k7,32,1,1,5
minkowski_p3_rigid_uniform_k7,33,0,0,2
minkowski_p3_rigid_uniform_k7,33,0,1,5
minkowski_p3_rigid_uniform_k7,33,1,0,6
minkowski_p3_rigid_uniform_k7,33,1,1,5
minkowski_p3_rigid_uniform_k7,34,0,0,2
minkowski_p3_rigid_uniform_k7,34,0,1,5
minkowski_p3_rigid_uniform_k7,34,1,0,1
minkowski_p3_rigid_uniform_k7,34,1,1,10
minkowski_p3_rigid_uniform_k7,35,0,0,5
minkowski_p3_rigid_uniform_k7,35,0,1,2
minkowski_p3_rigid_uniform_k7,35,1,0,6
minkowski_p3_rigid_uniform_k7,35,1,1,5
minkowski_p3_rigid_uniform_k7,36,0,0,5
minkowski_p3_rigid_uniform_k7,36,0,1,2
minkowski_p3_rigid_uniform_k7,36,1,0,2
minkowski_p3_rigid_uniform_k7,36,1,1,9
minkowski_p3_rigid_uniform_k7,37,0,0,2
minkowski_p3_rigid_uniform_k7,37,0,1,5
minkowski_p3_rigid_uniform_k7,37,1,0,1
minkowski_p3_rigid_uniform_k7,37,1,1,10
minkowski_p3_rigid_uniform_k7,38,0,0,4
minkowski_p3_rigid_uniform_k7,38,0,1,3
minkowski_p3_rigid_uniform_k7,38,1,0,4
minkowski_p3_rigid_uniform_k7,38,1,1,7
minkowski_p3_rigid_uniform_k7,39,0,0,3
minkowski_p3_rigid_uniform_k7,39,0,1,4
minkowski_p3_rigid_uniform_k7,39,1,0,3
minkowski_p3_rigid_uniform_k7,39,1,1,8
minkowski_p3_rigid_uniform_k7,40,0,0,4
minkowski_p3_rigid_uniform_k7,40,0,1,3
minkowski_p3_rigid_uniform_k7,40,1,0,3
minkowski_p3_rigid_uniform_k7,40,1,1,8
minkowski_p3_rigid_uniform_k7,41,0,0,4
minkowski_p3_rigid_uniform_k7,41,0,1,3
minkowski_p3_rigid_uniform_k7,41,1,0,2
minkowski_p3_rigid_uniform_k7,41,1,1,9
minkowski_p3_rigid_uniform_k7,42,0,0,4
minkowski_p3_rigid_uniform_k7,42,0,1,3
minkowski_p3_rigid_uniform_k7,42,1,0,4
minkowski_p3_rigid_uniform_k7,42,1,1,7
minkowski_p3_rigid_uniform_k7,43,0,0,6
minkowski_p3_rigid_uniform_k7,43,0,1,1
minkowski_p3_rigid_uniform_k7,43,1,0,3
minkowski_p3_rigid_uniform_k7,43,1,1,8
minkowski_p3_rigid_uniform_k7,44,0,0,3
minkowski_p3_rigid_uniform_k7,44,0,1,4
minkowski_p3_rigid_uniform_k7,44,1,0,4
minkowski_p3_rigid_uniform_k7,44,1,1,7
minkowski_p3_rigid_uniform_k7,45,0,0,4
minkowski_p3_rigid_uniform_k7,45,0,1,3
minkowski_p3_rigid_uniform_k7,45,1,0,3
minkowski_p3_rigid_uniform_k7,45,1,1,8
minkowski_p3_rigid_uniform_k7,46,0,0,2
minkowski_p3_rigid_uniform_k7,46,0,1,5
minkowski_p3_rigid_uniform_k7,46,1,0,2
minkowski_p3_rigid_uniform_k7,46,1,1,9
minkowski_p3_rigid_uniform_k7,47,0,0,2
minkowski_p3_rigid_uniform_k7,47,0,1,5
minkowski_p3_rigid_uniform_k7,47,1,0,4
minkowski_p3_rigid_uniform_k7,47,1,1,7
minkowski_p3_rigid_uniform_k7,48,0,0,2
minkowski_p3_rigid_uniform_k7,48,0,1,5
minkowski_p3_rigid_uniform_k7,48,1,0,1
minkowski_p3_rigid_uniform_k7,48,1,1,10
minkowski_p3_rigid_uniform_k7,49,0,0,3
minkowski_p3_rigid_uniform_k7,49,0,1,4
minkowski_p3_rigid_uniform_k7,49,1,0,5
minkowski_p3_rigid_uniform_k7,49,1,1,6
minkowski_p3_rigid_uniform_k9,0,0,0,3
minkowski_p3_rigid_uniform_k9,0,0,1,4
minkowski_p3_rigid_uniform_k9,0,1,0,2
minkowski_p3_rigid_uniform_k9,0,1,1,9
minkowski_p3_rigid_uniform_k9,1,0,0,3
minkowski_p3_rigid_uniform_k9,1,0,1,4
minkowski_p3_rigid_uniform_k9,1,1,0,2
minkowski_p3_rigid_uniform_k9,1,1,1,9
minkowski_p3_rigid_uniform_k9,2,0,0,3
minkowski_p3_rigid_uniform_k9,2,0,1,4
minkowski_p3_rigid_uniform_k9,2,1,0,2
minkowski_p3_rigid_uniform_k9,2,1,1,9
minkowski_p3_rigid_uniform_k9,3,0,0,3
minkowski_p3_rigid_uniform_k9,3,0,1,4
minkowski_p3_rigid_uniform_k9,3,1,0,0
minkowski_p3_rigid_uniform_k9,3,1,1,11
minkowski_p3_rigid_uniform_k9,4,0,0,3
minkowski_p3_rigid_uniform_k9,4,0,1,4
minkowski_p3_rigid_uniform_k9,4,1,0,3
minkowski_p3_rigid_uniform_k9,4,1,1,8
minkowski_p3_rigid_uniform_k9,5,0,0,2
minkowski_p3_rigid_uniform_k9,5,0,1,5
minkowski_p3_rigid_uniform_k9,5,1,0,3
minkowski_p3_rigid_uniform_k9,5,1,1,8
minkowski_p3_rigid_uniform_k9,6,0,0,4
minkowski_p3_rigid_uniform_k9,6,0,1,3
minkowski_p3_rigid_uniform_k9,6,1,0,1
minkowski_p3_rigid_uniform_k9,6,1,1,10
minkowski_p3_rigid_uniform_k9,7,0,0,4
minkowski_p3_rigid_uniform_k9,7,0,1,3
minkowski_p3_rigid_uniform_k9,7,1,0,4
minkowski_p3_rigid_uniform_k9,7,1,1,7
minkowski_p3_rigid_uniform_k9,8,0,0,3
minkowski_p3_rigid_uniform_k9,8,0,1,4
minkowski_p3_rigid_uniform_k9,8,1,0,4
minkowski_p3_rigid_uniform_k9,8,1,1,7
minkowski_p3_rigid_uniform_k9,9,0,0,3
minkowski_p3_rigid_uniform_k9,9,0,1,4
minkowski_p3_rigid_uniform_k9,9,1,0,1
minkowski_p3_rigid_uniform_k9,9,1,1,10
minkowski_p3_rigid_uniform_k9,10,0,0,3
minkowski_p3_rigid_uniform_k9,10,0,1,4
minkowski_p3_rigid_uniform_k9,10,1,0,3
minkowski_p3_rigid_uniform_k9,10,1,1,8
minkowski_p3_rigid_uniform_k9,11,0,0,2
minkowski_p3_rigid_uniform_k9,11,0,1,5
minkowski_p3_rigid_uniform_k9,11,1,0,1
minkowski_p3_rigid_uniform_k9,11,1,1,10
minkowski_p3_rigid_uniform_k9,12,0,0,5
minkowski_p3_rigid_uniform_k9,12,0,1,2
minkowski_p3_rigid_uniform_k9,12,1,0,1
minkowski_p3_rigid_uniform_k9,12,1,1,10
minkowski_p3_rigid_uniform_k9,13,0,0,2
minkowski_p3_rigid_uniform_k9,13,0,1,5
minkowski_p3_rigid_uniform_k9,13,1,0,1
minkowski_p3_rigid_uniform_k9,13,1,1,10
minkowski_p3_rigid_uniform_k9,14,0,0,3
minkowski_p3_rigid_uniform_k9,14,0,1,4
minkowski_p3_rigid_uniform_k9,14,1,0,0
minkowski_p3_rigid_uniform_k9,14,1,1,11
minkowski_p3_rigid_uniform_k9,15,0,0,3
minkowski_p3_rigid_uniform_k9,15,0,1,4
minkowski_p3_rigid_uniform_k9,15,1,0,2
minkowski_p3_rigid_uniform_k9,15,1,1,9
minkowski_p3_rigid_uniform_k9,16,0,0,3
minkowski_p3_rigid_uniform_k9,16,0,1,4
minkowski_p3_rigid_uniform_k9,16,1,0,1
minkowski_p3_rigid_uniform_k9,16,1,1,10
minkowski_p3_rigid_uniform_k9,17,0,0,3
minkowski_p3_rigid_uniform_k9,17,0,1,4
minkowski_p3_rigid_uniform_k9,17,1,0,4
minkowski_p3_rigid_uniform_k9,17,1,1,7
minkowski_p3_rigid_uniform_k9,18,0,0,3
minkowski_p3_rigid_uniform_k9,18,0,1,4
minkowski_p3_rigid_uniform_k9,18,1,0,1
minkowski_p3_rigid_uniform_k9,18,1,1,10
minkowski_p3_rigid_uniform_k9,19,0,0,4
minkowski_p3_rigid_uniform_k9,19,0,1,3
minkowski_p3_rigid_uniform_k9,19,1,0,2
minkowski_p3_rigid_uniform_k9,19,1,1,9
minkowski_p3_rigid_uniform_k9,20,0,0,2
minkowski_p3_rigid_uniform_k9,20,0,1,5
minkowski_p3_rigid_uniform_k9,20,1,0,4
minkowski_p3_rigid_uniform_k9,20,1,1,7
minkowski_p3_rigid_uniform_k9,21,0,0,4
minkowski_p3_rigid_uniform_k9,21,0,1,3
minkowski_p3_rigid_uniform_k9,21,1,0,2
minkowski_p3_rigid_uniform_k9,21,1,1,9
minkowski_p3_rigid_uniform_k9,22,0,0,5
minkowski_p3_rigid_uniform_k9,22,0,1,2
minkowski_p3_rigid_uniform_k9,22,1,0,2
minkowski_p3_rigid_uniform_k9,22,1,1,9
minkowski_p3_rigid_uniform_k9,23,0,0,4
minkowski_p3_rigid_uniform_k9,23,0,1,3
minkowski_p3_rigid_uniform_k9,23,1,0,3
minkowski_p3_rigid_uniform_k9,23,1,1,8
minkowski_p3_rigid_uniform_k9,24,0,0,2
minkowski_p3_rigid_uniform_k9,24,0,1,5
minkowski_p3_rigid_uniform_k9,24,1,0,2
minkowski_p3_rigid_uniform_k9,24,1,1,9
minkowski_p3_rigid_uniform_k9,25,0,0,4
minkowski_p3_rigid_uniform_k9,25,0,1,3
minkowski_p3_rigid_uniform_k9,25,1,0,3
minkowski_p3_rigid_uniform_k9,25,1,1,8
minkowski_p3_rigid_uniform_k9,26,0,0,3
minkowski_p3_rigid_uniform_k9,26,0,1,4
minkowski_p3_rigid_uniform_k9,26,1,0,2
minkowski_p3_rigid_uniform_k9,26,1,1,9
minkowski_p3_rigid_uniform_k9,27,0,0,1
minkowski_p3_rigid_uniform_k9,27,0,1,6
minkowski_p3_rigid_uniform_k9,27,1,0,3
minkowski_p3_rigid_uniform_k9,27,1,1,8
minkowski_p3_rigid_uniform_k9,28,0,0,5
minkowski_p3_rigid_uniform_k9,28,0,1,2
minkowski_p3_rigid_uniform_k9,28,1,0,1
minkowski_p3_rigid_uniform_k9,28,1,1,10
minkowski_p3_rigid_uniform_k9,29,0,0,4
minkowski_p3_rigid_uniform_k9,29,0,1,3
minkowski_p3_rigid_uniform_k9,29,1,0,2
minkowski_p3_rigid_uniform_k9,29,1,1,9
minkowski_p3_rigid_uniform_k9,30,0,0,2
minkowski_p3_rigid_uniform_k9,30,0,1,5
minkowski_p3_rigid_uniform_k9,30,1,0,0
minkowski_p3_rigid_uniform_k9,30,1,1,11
minkowski_p3_rigid_uniform_k9,31,0,0,3
minkowski_p3_rigid_uniform_k9,31,0,1,4
minkowski_p3_rigid_uniform_k9,31,1,0,3
minkowski_p3_rigid_uniform_k9,31,1,1,8
minkowski_p3_rigid_uniform_k9,32,0,0,6
minkowski_p3_rigid_uniform_k9,32,0,1,1
minkowski_p3_rigid_uniform_k9,32,1,0,8
minkowski_p3_rigid_uniform_k9,32,1,1,3
minkowski_p3_rigid_uniform_k9,33,0,0,2
minkowski_p3_rigid_uniform_k9,33,0,1,5
minkowski_p3_rigid_uniform_k9,33,1,0,6
minkowski_p3_rigid_uniform_k9,33,1,1,5
minkowski_p3_rigid_uniform_k9,34,0,0,1
minkowski_p3_rigid_uniform_k9,34,0,1,6
minkowski_p3_rigid_uniform_k9,34,1,0,1
minkowski_p3_rigid_uniform_k9,34,1,1,10
minkowski_p3_rigid_uniform_k9,35,0,0,5
minkowski_p3_rigid_uniform_k9,35,0,1,2
minkowski_p3_rigid_uniform_k9,35,1,0,6
minkowski_p3_rigid_uniform_k9,35,1,1,5
minkowski_p3_rigid_uniform_k9,36,0,0,4
minkowski_p3_rigid_uniform_k9,36,0,1,3
minkowski_p3_rigid_uniform_k9,36,1,0,2
minkowski_p3_rigid_uniform_k9,36,1,1,9
minkowski_p3_rigid_uniform_k9,37,0,0,3
minkowski_p3_rigid_uniform_k9,37,0,1,4
minkowski_p3_rigid_uniform_k9,37,1,0,1
minkowski_p3_rigid_uniform_k9,37,1,1,10
minkowski_p3_rigid_uniform_k9,38,0,0,4
minkowski_p3_rigid_uniform_k9,38,0,1,3
minkowski_p3_rigid_uniform_k9,38,1,0,2
minkowski_p3_rigid_uniform_k9,38,1,1,9
minkowski_p3_rigid_uniform_k9,39,0,0,3
minkowski_p3_rigid_uniform_k9,39,0,1,4
minkowski_p3_rigid_uniform_k9,39,1,0,2
minkowski_p3_rigid_uniform_k9,39,1,1,9
minkowski_p3_rigid_uniform_k9,40,0,0,3
